<gurobi.Var alfa_m[F,C,6] (value 1.0)>
<gurobi.Var alfa_m[F,C,7] (value 1.0)>
<gurobi.Var alfa_m[F,C,8] (value 1.0)>
<gurobi.Var alfa_m[F,C,9] (value 1.0)>
<gurobi.Var alfa_m[F,C,10] (value 1.0)>
<gurobi.Var alfa_m[F,B,6] (value 1.0)>
<gurobi.Var alfa_m[F,B,7] (value 1.0)>
<gurobi.Var alfa_m[F,B,8] (value 1.0)>
<gurobi.Var alfa_m[F,B,9] (value 1.0)>
<gurobi.Var alfa_m[F,E,6] (value 1.0)>
<gurobi.Var alfa_m[F,E,7] (value 1.0)>
<gurobi.Var alfa_m[F,E,8] (value 1.0)>
<gurobi.Var alfa_m[F,E,9] (value 1.0)>
<gurobi.Var alfa_m[F,E,10] (value 1.0)>
<gurobi.Var alfa_m[F,D,6] (value 1.0)>
<gurobi.Var alfa_m[F,D,7] (value 1.0)>
<gurobi.Var alfa_m[F,D,8] (value 1.0)>
<gurobi.Var alfa_m[F,D,9] (value 1.0)>
<gurobi.Var alfa_p[A,C,10] (value 1.0)>
<gurobi.Var alfa_p[B,A,8] (value 1.0)>
<gurobi.Var alfa_p[B,A,9] (value 1.0)>
<gurobi.Var alfa_p[B,A,10] (value 1.0)>
<gurobi.Var alfa_p[B,C,9] (value 1.0)>
<gurobi.Var alfa_p[B,C,10] (value 1.0)>
<gurobi.Var alfa_p[B,E,10] (value 1.0)>
<gurobi.Var alfa_p[B,D,10] (value 1.0)>
<gurobi.Var alfa_p[B,F,10] (value 1.0)>
<gurobi.Var alfa_p[E,A,9] (value 1.0)>
<gurobi.Var alfa_p[E,A,10] (value 1.0)>
<gurobi.Var alfa_p[E,C,9] (value 1.0)>
<gurobi.Var alfa_p[E,C,10] (value 1.0)>
<gurobi.Var alfa_p[D,A,10] (value 1.0)>
<gurobi.Var alfa_p[D,C,9] (value 1.0)>
<gurobi.Var alfa_p[D,C,10] (value 1.0)>
<gurobi.Var alfa_p[D,E,10] (value 1.0)>
<gurobi.Var alfa_p[D,F,10] (value 1.0)>
<gurobi.Var alfa_p[F,A,10] (value 1.0)>
<gurobi.Var alfa_p[F,C,10] (value 1.0)>
<gurobi.Var alfa_p[F,E,10] (value 1.0)>
<gurobi.Var beta_m[A,6] (value 1.0)>
<gurobi.Var beta_m[A,7] (value 1.0)>
<gurobi.Var beta_m[A,8] (value 1.0)>
<gurobi.Var beta_m[A,9] (value 1.0)>
<gurobi.Var beta_m[A,10] (value 2.0)>
<gurobi.Var beta_m[C,6] (value 1.0)>
<gurobi.Var beta_m[C,7] (value 1.0)>
<gurobi.Var beta_m[C,8] (value 1.0)>
<gurobi.Var beta_m[C,9] (value 1.0)>
<gurobi.Var beta_m[C,10] (value 1.0)>
<gurobi.Var beta_m[B,6] (value 1.0)>
<gurobi.Var beta_m[B,7] (value 1.0)>
<gurobi.Var beta_m[B,8] (value 3.0)>
<gurobi.Var beta_m[B,9] (value 4.0)>
<gurobi.Var beta_m[B,10] (value 6.0)>
<gurobi.Var beta_m[E,6] (value 1.0)>
<gurobi.Var beta_m[E,7] (value 1.0)>
<gurobi.Var beta_m[E,8] (value 1.0)>
<gurobi.Var beta_m[E,9] (value 2.0)>
<gurobi.Var beta_m[E,10] (value 3.0)>
<gurobi.Var beta_m[D,6] (value 1.0)>
<gurobi.Var beta_m[D,7] (value 1.0)>
<gurobi.Var beta_m[D,8] (value 1.0)>
<gurobi.Var beta_m[D,9] (value 2.0)>
<gurobi.Var beta_m[D,10] (value 5.0)>
<gurobi.Var beta_m[F,6] (value 1.0)>
<gurobi.Var beta_m[F,7] (value 1.0)>
<gurobi.Var beta_m[F,8] (value 1.0)>
<gurobi.Var beta_m[F,9] (value 1.0)>
<gurobi.Var beta_m[F,10] (value 4.0)>
<gurobi.Var beta_p[A,6] (value 6.0)>
<gurobi.Var beta_p[A,7] (value 6.0)>
<gurobi.Var beta_p[A,8] (value 5.0)>
<gurobi.Var beta_p[A,9] (value 4.0)>
<gurobi.Var beta_p[A,10] (value 2.0)>
<gurobi.Var beta_p[C,6] (value 6.0)>
<gurobi.Var beta_p[C,7] (value 6.0)>
<gurobi.Var beta_p[C,8] (value 6.0)>
<gurobi.Var beta_p[C,9] (value 3.0)>
<gurobi.Var beta_p[C,10] (value 1.0)>
<gurobi.Var beta_p[B,6] (value 6.0)>
<gurobi.Var beta_p[B,7] (value 6.0)>
<gurobi.Var beta_p[B,8] (value 6.0)>
<gurobi.Var beta_p[B,9] (value 6.0)>
<gurobi.Var beta_p[B,10] (value 6.0)>
<gurobi.Var beta_p[E,6] (value 6.0)>
<gurobi.Var beta_p[E,7] (value 6.0)>
<gurobi.Var beta_p[E,8] (value 6.0)>
<gurobi.Var beta_p[E,9] (value 6.0)>
<gurobi.Var beta_p[E,10] (value 3.0)>
<gurobi.Var beta_p[D,6] (value 6.0)>
<gurobi.Var beta_p[D,7] (value 6.0)>
<gurobi.Var beta_p[D,8] (value 6.0)>
<gurobi.Var beta_p[D,9] (value 6.0)>
<gurobi.Var beta_p[D,10] (value 5.0)>
<gurobi.Var beta_p[F,6] (value 6.0)>
<gurobi.Var beta_p[F,7] (value 6.0)>
<gurobi.Var beta_p[F,8] (value 6.0)>
<gurobi.Var beta_p[F,9] (value 6.0)>
<gurobi.Var beta_p[F,10] (value 4.0)>
